,id,created_at,text,source,userID,name,username,location,userDescription
14,1593017814851678214,2022-11-16 23:06:58+00:00,"@roya21042019 Das een goeie, wist niet dat #Trump met #KlausSchwab sprak.",Twitter for Android,212186298,Mike,Hetismijmike,,"What is a woman. Klaus Swab is dangerous. #WEFCrimesAgainstHumanity. #CoronaHoax. Rutte ontslaan. Nederland is kapot. Tegen vaccinatiedwang, tegen uitsluiting."
15,1593015710930075648,2022-11-16 22:58:36+00:00,"Bizarre TV weer bij #op1 #KhalidenSophie #jinek 

VOL OP #Trump #Rusland en rechtse politici ! #totaalgeennuance… https://t.co/pN6WkY5pwO",Twitter for iPhone,1422631546125799426,"Stop war, Stop EU🙏✝️",FreddyRosink,,📸@triphotographic @imtrinews 🏀1971 🏊🏼‍♀️🚴🏽‍♂️🏃🏽‍♂️Triathlete 1982 🇮🇱Pro Israël🎗Love Catalunya 🏘Enschede 👬👫Kids 🌸Ironman Hawaii ⁉️NO QR-pas🌈
16,1593014771040677888,2022-11-16 22:54:52+00:00,"@PetravanDam3 De zittende macht roept genoeg gaat over zich af. Daar hebben zij geen hulp bij nodig. 

#Trump2024 #Trump #TrumpForPresident",Twitter for Android,212186298,Mike,Hetismijmike,,"What is a woman. Klaus Swab is dangerous. #WEFCrimesAgainstHumanity. #CoronaHoax. Rutte ontslaan. Nederland is kapot. Tegen vaccinatiedwang, tegen uitsluiting."
17,1593013264790990849,2022-11-16 22:48:53+00:00,Hé hé hé eindelijk wordt eens de waarheid gesproken over #Trump Ik ben het voltrekt eens met @MoszkowiczA !! Wat on… https://t.co/kiLMJmDiyN,Twitter for iPhone,208196809,Marina Huisman מרינה I ❤️ ✡️ ✝️🚜🚜,MCJHuisman, Den Haag,Ik ben trots op mijn kinderen.ex-verzorgende. christen. pro 🇮🇱 pro Trump🇺🇸 pro boeren🚜 pro bouwend Nederland 🛠 En ik ben een politieke junk.📵 no 💉
18,1593009339086012416,2022-11-16 22:33:17+00:00,@erikmouthaanRTL Feit!! Er werd in de 80er jaren bang gemaakt dat de Nederlandse westkust ondergelopen zou zijn ron… https://t.co/nqrMAADCFz,Twitter for Android,478866787,Mano Bakker,Mano_Bakker,IJmuiden,
19,1593007272019431425,2022-11-16 22:25:04+00:00,"@Nora_D_L Noor, wat vind je van het WEF? En vaccinatie? Of van #vonderLeyen en de #EU en van #Trump of… https://t.co/sUjuaAAbJG",Twitter for Android,2420541194,DeClaes,Declaes,"Leuven, België","Penny stocks, #OTC, big boards, crypto, #BTC, #XRP and more... Ethicist, moral scientist, sport!"
20,1593004398497918976,2022-11-16 22:13:39+00:00,"@erikmouthaanRTL En daar is ie weer, onze #Trump basher",Twitter for iPhone,1487353923157508098,Casey S.,SchroferCees,,Vinylgek en sociaal bewogen. Niet Links maar prettig rechts.
21,1593000680520044544,2022-11-16 21:58:53+00:00,Zómaar een berichtje. Het haalt het #staatsmedia nieuws niet. #Trump wel. https://t.co/13eV5uot38,Twitter for Android,1464297444540362764,Dino Depino,Dino99443732,,ik heb weer genoten vandaag. #omdenken
22,1592996296880947200,2022-11-16 21:41:28+00:00,Al schakelend tussen de drie dagelijkse talkshows is het verbijsterend dat het alleen maar over #Trump &amp;… https://t.co/VFYoqqDCsK,Twitter for iPhone,18987269,Jo van der Schoor,jovanderschoor,"Almere, The Netherlands","Levend persoon, anti EU, pro Europe-free trade, Nexiteer 🇳🇱, Trumpeteer 🇺🇸, pro Israēl 🇮🇱, ajacied, FvD-er, enthousiast golfer ⛳️🏌️‍♂️"
23,1592995793690324993,2022-11-16 21:39:28+00:00,"Eh #ombudsvrouw, wel eenzijdig beeld over #trump. ik vind dit #ongehoord #op1",Twitter for Android,1573286136776097794,Crimefighter62,crimefighter62,,"Het hoeft niet waar te zijn, blijf je verbazen"
24,1592995329447989249,2022-11-16 21:37:37+00:00,Trump mag van mij president worden van de VS #Trump #VS Hopelijk bemoeit hij niet met de oorlog in Oekraïne,Twitter for iPhone,4702951032,AKL,inibetta,,"“Ik hou van kritiek, maar ik moet het ermee eens zijn” - (M.T.) 🙂 | hou niet van betweters en brutale mensen, die blokkeer ik 😅"
25,1592994818552397824,2022-11-16 21:35:35+00:00,ZAPP #jinek zit weer #Trump te bashen ?! Hoor ze nooit over die andere onbetrouwbare president en oorlog ophitser #Biden,Twitter for iPhone,1422631546125799426,"Stop war, Stop EU🙏✝️",FreddyRosink,,📸@triphotographic @imtrinews 🏀1971 🏊🏼‍♀️🚴🏽‍♂️🏃🏽‍♂️Triathlete 1982 🇮🇱Pro Israël🎗Love Catalunya 🏘Enschede 👬👫Kids 🌸Ironman Hawaii ⁉️NO QR-pas🌈
26,1592993490736410626,2022-11-16 21:30:19+00:00,#KoenPetersen : ‘Door #Trump zal de laatste senaatszetel waarschijnlijk ook naar de Democraten gaan’ 🚧 #Jinek https://t.co/p2uT5QleRf,Twitter for iPhone,1492214369580720129,wie zegt wat,tolsmageneva,,
27,1592989601530249216,2022-11-16 21:14:51+00:00,"Ik hoor net dat die republikeinse tegen kandidaat van #Trump nogal op #DeSantis . 

#vandaaginside",Twitter Web App,77247548,Eric van Kleef,EricvanKleef,Nederland,Netjoerol Born House Lover😎DiesJee - Prodjoesert🎧Mr. CLUBBIN😎 Vitesse-fan🕺ID&T - SLAM - DECIBEL - WILDFM - GUESTZONE🤓 Neemt zelf zijn spot mee😏
28,1592989241608671232,2022-11-16 21:13:26+00:00,Lekkere propoganda bij @vandaaginside over #Trump 🤢,Twitter for iPhone,1203019502696435712,JOEY🇳🇱,JOEY20814287,,#Wilders🇳🇱 #PVV #Trump🇺🇸 #MAGA
29,1592981913777864704,2022-11-16 20:44:19+00:00,"Op pagina 26
Zo kopt krant uit het media-imperium van Rupert Murdoch over presidentiële ambitie van #Trump: 'Man ui… https://t.co/7U9T8VSmCw",Twitter for Android,2986968815,Dekunstvanhettraden,dekunst2,,De kunst van het traden maakte voor vele traders en beleggers het verschil tussen winst en verlies. Also available as The Power of Mindset Trading.
30,1592971386477477889,2022-11-16 20:02:29+00:00,"@HanTenBroeke Je hebt het er maar druk mee, maar dat zal #Trump een worst wezen. ""Wie is @HanTenBroeke ""? 😂😂😂",Twitter for Android,315978190,Jos Marteijn,Ouwe_Rocker,Arnemuiden,You know I was born for trouble and it's a hard road 'till I die
31,1592970250093756416,2022-11-16 19:57:58+00:00,"@erikmouthaanRTL Heb je al een update over de pik van #Trump?
Of ben je zo gefrustreerd over je eigen kleine aanhan… https://t.co/7DtrnvSwTP",Twitter Web App,1474457449985941507,Mathilde van Vliet 🚜,mathilde_lala,,"Mathilde schrijft wekelijks wat haar wel of niet bezighoudt...
https://t.co/EwDSS1kfz6
Anti #QRcode, anti #WEF, anti #KlausSchwab 🚜
#nietmijnoorlog"
32,1592966651838103553,2022-11-16 19:43:40+00:00,Van seksueel misbruik tot beveiliging van advocaten en van vliegen naar de maan tot The Hand of God #HLF8 #WK… https://t.co/sSx2sfoZKf,Twitter Web App,1435248016827502599,HLF8,Hlf8Live,,"Elke werkdag om 19:30 bij SBS6! 
Terugkijken: https://t.co/OV5K2enhsQ
Terugluisteren: https://t.co/jUvmYxjExK
Alles van HLF8: https://t.co/3YmyQawdMV"
33,1592961288220835841,2022-11-16 19:22:21+00:00,In de toespraak van #Trump kwamen weer verschillende punten langs uit de basiskenmerken van het fascisme. Vooral 1.… https://t.co/P3mjFBUWmE,Twitter Web App,1587913714975514625,Chile Picante,ChilePicante77,,Los gatos son ungüento para el alma. Abajo los fascistas #pvv #fvd #ja21 #nuncamás
34,1592955739487997953,2022-11-16 19:00:18+00:00,"Trump heeft zich verkiesbaar gesteld voor de presidentsverkiezingen van 2024. Hoe ver zal hij het schoppen? 🇺🇸
Beki… https://t.co/KSQLUWx71Q",Twitter Web App,1435248016827502599,HLF8,Hlf8Live,,"Elke werkdag om 19:30 bij SBS6! 
Terugkijken: https://t.co/OV5K2enhsQ
Terugluisteren: https://t.co/jUvmYxjExK
Alles van HLF8: https://t.co/3YmyQawdMV"
35,1592953987158147072,2022-11-16 18:53:20+00:00,@PGKroeger Ik hoop dat meer mensen #trump dumpen,Twitter for iPhone,21084841,Bianca Colard,Bianca72,"Dronten, Nederland","communicatieadviseur #Waterschap #Zuiderzeeland, #singlemom, multitasker,"
36,1592953577102012416,2022-11-16 18:51:43+00:00,"@RTLnieuws heeft anti #Trump mannetje  @erikmouthaanRTL weer eens tevoorschijn gehaald.

Dit om #Trump te bashen en… https://t.co/HNOf3aW5Cm",Twitter for Android,260300244,Wouter.,woutschaap,,#Ikbenblank
37,1592951651778068481,2022-11-16 18:44:04+00:00,"Als de Amerikaanse midterm-verkiezingen voorbij zijn:
#Trump #MAGA #FBI #smeerstreken

Def-Con News: “De FBI heeft… https://t.co/r3uBrqFsGf",Twitter Web App,1524730363553189891,Ronald Löwik,LowikRonald,,I'm anti-EU and I like to use my common sense.
38,1592950785901760514,2022-11-16 18:40:37+00:00,"@Smienos Dus als ik kom solliciteren met een #Trump-pet op of een SS-runen-t-shirt aan, dan denk jij, attitude, com… https://t.co/LKd67WwQlF",Twitter Web App,986542933179543553,A_JY_B,A_JY_B,,"Collector, realist, atheist, scientist, dad."
39,1592950630762414085,2022-11-16 18:40:00+00:00,"@khalidensophie Nee @SParadijs #SjuulParadijs… #Trump stond niet aan de wieg v/d #Artemis1 🚀 #SLS lancering!

Hij w… https://t.co/vb1do3a8n5",Twitter for iPhone,1051430629743693826,W.A.N.,waneijs,"Den Haag, Nederland",“Hagenees” 🔰 • 🇳🇱 • 🇪🇺 • 🌍 • 🙉🙈🙊 • ♻️ • 🐅 • 🦞• ☉ • ¡No pasarán! • 🇺🇦 • 🇹🇼 •
40,1592950522239397890,2022-11-16 18:39:34+00:00,Lieve rechtse partijen. Misschien is het toch niet zo'n goed idee om je volgers op te roepen de vaccinatie niet te… https://t.co/lhMulTsYm5,Twitter for Android,1589223320351809537,Maxi Musje,musje_maxi,,
41,1592945656758292480,2022-11-16 18:20:14+00:00,'Dit is een opvallende trendbreuk van dochter Donald #Trump’ https://t.co/5gwCEGGPh1 via @YouTube,Twitter Web App,17000102,Hans Kuiper,hanskuiper,Amsterdam,"Artist & art space initiator, onderzoeker."
42,1592944599894745088,2022-11-16 18:16:02+00:00,Volgens “Amerika deskundige @raymondmens heeft #Trump gelijk als hij beweert dat veel van de kandidaten die hij in… https://t.co/22BwEIVlnf,Twitter for iPhone,26987015,joop veen,jbveen,,"Alan Barth: ""News is only the first rough draft of history,"""
43,1592942356327960576,2022-11-16 18:07:07+00:00,Merkwaardig dat feit VS Hooggerechtshof ontbrekende telefoongesprekken vrij laat geven -w.b. #Trump +de bestorming… https://t.co/ZggFQfhVYq,Twitter Web App,1307590444835110914,C'axent -Lucien A.M.- Luc Borkes,caxentsecr,Dutch speaking Belgium,"https://t.co/4uZnZSopPN Flanders-Belgium, EU,. for more Christian values ​​in society. Goodness + Truth meet; Justice + Peace will kiss each other. Peace! Shalom!"
44,1592942013724643329,2022-11-16 18:05:46+00:00,Merkwaardig dat feit VS Hooggerechtshof ontbrekende telefoongesprekken vrij laat geven -w.b. #Trump +de bestorming… https://t.co/22oOu9OpNN,Twitter Web App,1307590444835110914,C'axent -Lucien A.M.- Luc Borkes,caxentsecr,Dutch speaking Belgium,"https://t.co/4uZnZSopPN Flanders-Belgium, EU,. for more Christian values ​​in society. Goodness + Truth meet; Justice + Peace will kiss each other. Peace! Shalom!"
45,1592940972551589889,2022-11-16 18:01:37+00:00,Mafkees #Trump komt opnieuw met z'n achterlijke slogan. Moest daarom aan deze denken: https://t.co/G3RbvBacjY,Twitter for Android,127239725,Ramona,RockingRamona,daar waar ik ben,"Wielrennen | Mountainbiken | Schaatsen |Lezen | Fotograferen | Dromen | Live muziek | Eiland | Zon | Zee | Bergen | Boerenkool met spekjes, worst en vette jus"
46,1592940922664153089,2022-11-16 18:01:26+00:00,"Ophitsen tot volksopstand trump.ik snap dat land niet, put him in jail #trump en straks weer vrolijk verder gaan.",Twitter for Android,156608774,R.S.,sjamaanR,"Rotterdam, NY",live in glory.die with faith
47,1592940226330390528,2022-11-16 17:58:40+00:00,"51 uitspraken van een man genaamd #Trump, als hij aankondigt weer voor het presidentschap te gaan. Niet geheel en a… https://t.co/bYGUC1X7tx",Twitter for Android,362920733,Dave Absp⭕el,DABNOS,"Hilversum, The Netherlands.","buitenlandcoördinator NOS Nieuws /
coördinator foreign news desk NOS News /

Proud dad of 2 and #Pippa🐶🐾 the Bernese Mountaindog"
48,1592932376157773824,2022-11-16 17:27:28+00:00,"@erikmouthaanRTL Beste Erik, volgens mij leef jij sinds vannacht op een roze wolk. Six more years kan je los op #Trump  🎉🥳🎈. #Trump2024",Twitter for iPhone,1277588207463477249,Vincent,V_iswakker,,Blanke Nederlander. Teleurgesteld in mensen die in de WEF leugens zijn getrapt. 🚜
49,1592928565406101509,2022-11-16 17:12:19+00:00,"@erikmouthaanRTL Vertel eens hoe de #Democrats hun darling #SBF verliezen
vlak na de midtermverkiezingen door het s… https://t.co/8EJbyxujCH",Twitter for Android,826518023938912260,Wim Verharen,verharen_wim,Nederland,Optimistisch positief kritisch wereldbeeld. De wereld is fascinerend ! Democratisch inzicht door sociale media. Retweet spread news not endorsements
50,1592925715539935235,2022-11-16 17:01:00+00:00,.@HanTenBroeke praat ons in #Op1 bij over de internationale politiek. Hoe groot zijn de kansen van Donald #Trump op… https://t.co/HhA1s2DThF,TweetDeck,17022916,Op1,op1npo,Amsterdam,Op1 is de veelzijdige talkshow met elke dag een ander presentatie-duo. Rond 22:30 uur op @NPO1.
51,1592924353536352256,2022-11-16 16:55:35+00:00,"수험생분들
$TGT
rode kruis
#Trump
#gfvip
varandas
Klimaschutz
Artikel 5
Trump and Biden
#popmaster
Beruf
Dictatuur… https://t.co/QqVKLBZQld",Twitter for Android,1347075356495400966,Sena,senavnim,,
52,1592916420706594817,2022-11-16 16:24:04+00:00,"Kijk, dat is klare taal. Nog 2 jaar voordat #Trump t allemaal regelt. https://t.co/qTQYLNTFWn",Twitter Web App,558400536,goort1409🇹🇭🇳🇱🚜,goort1409,Jomtien,"Golf, travel,day-trade. Against political correctness,multiculti,fascism from the left,Euro,EU burocrats. -Let's change NL. #trump #maga #FvD #Ukrainewarmustend"
53,1592908929759334404,2022-11-16 15:54:18+00:00,De stelselmatige obsessie van @NPORadio1 voor de #democraten is ongezond. Nu weer een ontiegelijk zwak verhaal over… https://t.co/nTQQBZa7i1,Twitter Web App,1493283017506308099,ik kijk alleen maar mee,Pietsnot1985,,
54,1592906161069907968,2022-11-16 15:43:18+00:00,"Wat gaat dit voor heerlijke en nodige trammelant zorgen in de VS de komende tijd😁😁
https://t.co/JzKorfx3Dz #Trump… https://t.co/cuyPsyhnXe",Twitter Web App,1304716118087659520,Carlos 📵🚜🥩,weldenkende,Nederland,Vrije denker | Wakker | Kritisch | ❤️ Vrijheid | Soms wat (droge) humor
55,1592905455218888704,2022-11-16 15:40:29+00:00,https://t.co/2pRkYJuyvS #NAVO #S300 #polen #ArtemisMission Woensdag 16-11-2022 Twee zaken domineren vanmorgen het n… https://t.co/HszRyBUgmv,Twitter Web App,217759680,Tom Zijlstra,Tomzijl,"Gorinchem, The Netherlands","Zeiler, schrijver en wereldreiziger met een (vrijwel) dagelijks weblog op:"
56,1592905184577216513,2022-11-16 15:39:25+00:00,Voor iedere domrechtse Trump-aanhanger. #trump #corrupt https://t.co/5q3IA8bUhr,Twitter for iPhone,53502382,Alexander,AudioVD,Amsterdam,"Voltijd nerd, slaapkamer DJ, schobbejak."
57,1592902609517830146,2022-11-16 15:29:11+00:00,"Niet hier. En ook niet daar. No more…
#Trump #CapitolAttacks #extreemrechts https://t.co/AfRiNG9Ueb",Twitter for iPhone,320350567,Jacquelien Mos,jacquelienmos,Leiden ,😊🎓⚖️ doet ook maar wat en heeft daar meestal wel plezier in.
58,1592902033262116867,2022-11-16 15:26:54+00:00,Saai: de leugens van #Trump. Speciaal voor de fans. https://t.co/bG0WfK7ON4,Twitter for iPad,260726121,marcel dassen,dassema,nl,
59,1592892434673184769,2022-11-16 14:48:45+00:00,@PGKroeger Ze dumpt #Trump in nette bewoording,Twitter for Android,2759369952,Epicurus,klaaswillemb,"Heerenveen, Nederland",naturaleza * wanderlust * weathermaniac * españa (es vivir) * non-conformist * photography * aviation * eminem * rosalía * gloria estefan * pasión * rioja *
60,1592891498047365125,2022-11-16 14:45:02+00:00,"#Trump geen oorlog gestart, oorlogen beëindigd, vrede gesloten en geen Nobel vredesprijs. https://t.co/RUOcjt6k8X",Twitter Web App,731535920579678209,Marcus Pluijm 🏛 🚜 ☢️ 🇮🇱 📵,MarcusPluijm,"Den Haag, Nederland","👎 @AlexionPharma, MSM, policor, SJW, WOKE en terroristen. 👍 @ahusNL, @jamesonwhiskey, @LexusNL en @onvz. Trots lid van @fvdemocratie."
61,1592889858582007809,2022-11-16 14:38:31+00:00,@LudwigBollaerts Dergelijke zaken zouden we veel meer moeten te zien krijgen. #Trudeau een gevaarlijk vals ventje e… https://t.co/Zw08D7fDHB,Twitter Web App,1520431330047184896,Gino,Giscampi,De Vloanders,"Recht door zee, uitgesproken mening, altijd in voor een vriendelijke discussie. Bourgondiër uit de generatie 1960"
62,1592887246507872257,2022-11-16 14:28:08+00:00,"De kandidatuur van #Trump  herbeleefd.
Mooi nieuws! Hij verloor al een keer van de slechtste kandidaat ooit!
https://t.co/MTmK4GYzBg",Twitter Web App,37406556,Gelukkig op reis.,ariedekreij,Meestal ergens onderweg.,"❤️😷Nooit veel gedaan en nergens goed in. Lui, #geraniumgeneratie Dubbelgeboosterd. Woke ook. Wijzen naar WW2 doodt elke discussie 75 milj maal"
63,1592880485096914946,2022-11-16 14:01:16+00:00,"Soenens heeft wel een echte @CNN kop, vind ik. 
#Trump enzo ... https://t.co/GTZjy3z6jC",Twitter for Android,14169849,Ludwig 🏁,LudwigBollaerts,Kampenhout,"Ondernemen. Werken. Leven. Tweets af en toe met een korreltje zout nemen. Dwarsligger. Vrij, brutaal en zonder filter 😎."
64,1592875618798305281,2022-11-16 13:41:56+00:00,@erikmouthaanRTL Je gaat het de komende jaren weer vreselijk druk krijgen @erikmouthaanRTL met het continu bashen v… https://t.co/panTPCnsYj,Twitter Web App,2305592671,Deon,Deon10000,zwervend,Allergie voor klimaatdrammers. Anti EU. Islam-beu. Stem PVV.
65,1592874058496217088,2022-11-16 13:35:44+00:00,"Ik wou verder aan mijn boek werken. In plaats daarvan ben ik Trump shirts aan het ontwerpen. #Trump 
https://t.co/HRD1kC7IWH",Twitter Web App,789539400745119744,Jacobien,AtelierJ11,"Friesland, Nederland","Boekenmaakster, Fryslan import, bos, katten, failing my way to success."
66,1592870649823100928,2022-11-16 13:22:11+00:00,@k_arctander Evanger 🤝 #trump,Twitter for iPhone,233665155,Kåre Pistol,dronabinol_,Tower Hill ,#ACAB
67,1592870579321081856,2022-11-16 13:21:54+00:00,"Als America #trump kiest in 2024 dan verdienen ze alle ellende die daardoor veroorzaakt wordt. De man liegt, bedrie… https://t.co/WIn1qnK6eQ",Twitter Web App,1202202540315697155,Ikhebookeenmening,Floriantweetmee,,"Stem soms links, soms rechts, haat onrecht en de opkomst van demagogen. Gezond verstand is zilver, humor is goud.
Volg me! Follow me!"
68,1592869542115803138,2022-11-16 13:17:47+00:00,"‘Het gebeurt zelden dat een oud-president zich verkiesbaar stelt,’ zegt @NOS journaal. Het gebeurt helemaal nooit d… https://t.co/6XF1yhjE8R",Twitter for iPhone,50367101,Ilonka Leenheer 💎,IlonkaLeenheer,,"Nolite te bastardes carborundorum. 
  
Just in case Chief Twat ruins Twit: https://t.co/ggWbDqHsE5"
69,1592867148233605122,2022-11-16 13:08:16+00:00,Geestig en bloedserieus. #Trump https://t.co/6OVedOhood,Twitter Web App,74457173,Ton F. van Dijk,tonfvandijk,Netherlands,Former journalist and broadcaster I Columnist HP/De Tijd I Co-founder Nationale Politieke Index I Tweets express personal views only
70,1592864016614838272,2022-11-16 12:55:50+00:00,"#DonaldTrump heeft gemeld weer #president te willen worden.

Bent u daar blij mee? #peiling

Retweet en volg… https://t.co/p749jlEqfT",Twitter for Android,4097270849,TwitPollNL,TwitPollNL,Benelux,"De Nationale Twitter Peiling, regelmatig een #peiling, meestal actueel, soms grappig, dan weer bloedserieus. Idee voor een #poll? Stuur ons een DM. #followback"
71,1592861606383603713,2022-11-16 12:46:15+00:00,Sardonische cover van een Murdoch-krant. Het gaat uiteraard om de onderste regel #Trump https://t.co/Ft0qwHwaTW via @nypost,Twitter Web App,60705810,Paul Brill,Ediwriter,Haarlem,"Buitenlandcommentator, Amerika van A tot Z (met Janny Groen), 1600 Pennsylvania Avenue, lid stichtingsbestuur NIW"
72,1592858961316904960,2022-11-16 12:35:44+00:00,"„Trump deed het goed, maar nu is het tijd voor een ander”, zegt ds. Hofman uit Grand Rapids. #trump #pence… https://t.co/i2ntmlNVcL",Hootsuite Inc.,27020266,RD.nl,refdag,"Apeldoorn, Nederland","RD. Geloofwaardig. 
Volg ons ook op https://t.co/T57uX8Oyfc of https://t.co/k1Hfl4jsqJ."
73,1592854880125083648,2022-11-16 12:19:31+00:00,"@AndreBoeren1 @realMartinBos Ik heb stiekem inzage gehad in verboden documenten van Pfizer, daarin hebben ze het he… https://t.co/dViDj3MZl0",Twitter for Android,90877603,Wars van Poeha,AdRemke,Down to earth,"Why so serious?
Beter een pinda, dan een eikel! 😄"
74,1592853479319834625,2022-11-16 12:13:57+00:00,Geweldige opmerking van premier Mayor dat Charles 1 pluspunt had namelijk Prinses Diana #TheCrownNetflix #TheCrown5… https://t.co/U1Vy06wKEj,Twitter for iPhone,3133614352,Terschelling 007,Terschelling007,"Friesland, Nederland",deze tweets zijn op persoonlijk titel vanuit mooiste eiland
75,1592852822462443522,2022-11-16 12:11:21+00:00,#trump stelt zich verkiesbaar voor het presidentschap tijdens de verkiezingen 🗳️ in 2024 #Trump2024 https://t.co/fGSglGlYR1,Twitter for iPhone,314121660,Arjan van den Berg,ArjanZevenaar,Zevenaar,/radio-presentator🎙/humor/katten 🐈/homo 🏳️‍🌈/koken/reizen/muziek/politiek/boeken 📖/houdt ❤️ van Schotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿/gek op kamperen🏕/bordspellen 🎲/
76,1592844913850585088,2022-11-16 11:39:55+00:00,"🇺🇸 
#Trump kondigt zijn kandidaatschap aan voor #presidentsverkiezingen 2024 
https://t.co/PBLLo5gGGf",Twitter Web App,790286266243878913,Simon,Simonino59,,One of the many truthseekers who's very concerned about the future of the next generations.
